timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567425520084,3455,TwentyKBFile,200,OK,Users 1-4005,text,true,,20721,127,2122,2122,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520083,3456,TwentyKBFile,200,OK,Users 1-4004,text,true,,20721,127,2121,2121,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520086,3454,TwentyKBFile,200,OK,Users 1-4013,text,true,,20721,127,2120,2120,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520086,3454,TwentyKBFile,200,OK,Users 1-4012,text,true,,20721,127,2120,2120,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520086,3454,TwentyKBFile,200,OK,Users 1-4011,text,true,,20721,127,2118,2118,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520086,3455,TwentyKBFile,200,OK,Users 1-4010,text,true,,20721,127,2117,2117,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520087,3454,TwentyKBFile,200,OK,Users 1-4016,text,true,,20721,127,2116,2116,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520087,3454,TwentyKBFile,200,OK,Users 1-4014,text,true,,20721,127,2116,2116,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520087,3454,TwentyKBFile,200,OK,Users 1-4015,text,true,,20721,127,2115,2115,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520088,3454,TwentyKBFile,200,OK,Users 1-4018,text,true,,20721,127,2113,2113,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520088,3455,TwentyKBFile,200,OK,Users 1-4017,text,true,,20721,127,2113,2113,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425521200,2343,TwentyKBFile,200,OK,Users 1-5761,text,true,,20721,127,2111,2111,http://127.0.0.1:8080/20kbyte.html,2343,0,2342
1567425521198,2345,TwentyKBFile,200,OK,Users 1-5760,text,true,,20721,127,2111,2111,http://127.0.0.1:8080/20kbyte.html,2345,0,2344
1567425520091,3453,TwentyKBFile,200,OK,Users 1-4025,text,true,,20721,127,2109,2109,http://127.0.0.1:8080/20kbyte.html,3453,0,3452
1567425520090,3454,TwentyKBFile,200,OK,Users 1-4024,text,true,,20721,127,2108,2108,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520089,3455,TwentyKBFile,200,OK,Users 1-4020,text,true,,20721,127,2107,2107,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520090,3455,TwentyKBFile,200,OK,Users 1-4023,text,true,,20721,127,2106,2106,http://127.0.0.1:8080/20kbyte.html,3455,0,3453
1567425520089,3456,TwentyKBFile,200,OK,Users 1-4019,text,true,,20721,127,2106,2106,http://127.0.0.1:8080/20kbyte.html,3456,0,3454
1567425520089,3456,TwentyKBFile,200,OK,Users 1-4021,text,true,,20721,127,2105,2105,http://127.0.0.1:8080/20kbyte.html,3456,0,3454
1567425520090,3455,TwentyKBFile,200,OK,Users 1-4022,text,true,,20721,127,2104,2104,http://127.0.0.1:8080/20kbyte.html,3455,0,3453
