timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567591660999,154,TwentyKBFile,200,OK,Users 1-4417,text,true,,20766,127,1032,1032,http://127.0.0.1:8080/20kbyte.html,154,0,108
1567591661000,154,TwentyKBFile,200,OK,Users 1-4418,text,true,,20766,127,1029,1029,http://127.0.0.1:8080/20kbyte.html,154,0,107
1567591660998,156,TwentyKBFile,200,OK,Users 1-4416,text,true,,20766,127,1029,1029,http://127.0.0.1:8080/20kbyte.html,156,0,106
1567591660998,156,TwentyKBFile,200,OK,Users 1-4415,text,true,,20766,127,1029,1029,http://127.0.0.1:8080/20kbyte.html,156,0,106
1567591661003,151,TwentyKBFile,200,OK,Users 1-4425,text,true,,20766,127,1027,1027,http://127.0.0.1:8080/20kbyte.html,151,0,106
1567591661003,152,TwentyKBFile,200,OK,Users 1-4426,text,true,,20766,127,1027,1027,http://127.0.0.1:8080/20kbyte.html,151,0,106
1567591661107,48,TwentyKBFile,200,OK,Users 1-4698,text,true,,20766,127,1027,1027,http://127.0.0.1:8080/20kbyte.html,47,0,3
1567591661107,48,TwentyKBFile,200,OK,Users 1-4697,text,true,,20766,127,1027,1027,http://127.0.0.1:8080/20kbyte.html,48,0,3
1567591661107,48,TwentyKBFile,200,OK,Users 1-4700,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,48,0,3
1567591661108,47,TwentyKBFile,200,OK,Users 1-4703,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,47,0,2
1567591661108,48,TwentyKBFile,200,OK,Users 1-4704,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,48,0,3
1567591661107,49,TwentyKBFile,200,OK,Users 1-4696,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,49,0,4
1567591661107,49,TwentyKBFile,200,OK,Users 1-4702,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,49,0,4
1567591661107,49,TwentyKBFile,200,OK,Users 1-4701,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,49,0,4
1567591661107,50,TwentyKBFile,200,OK,Users 1-4699,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,50,0,4
1567591661107,50,TwentyKBFile,200,OK,Users 1-4705,text,true,,20766,127,1024,1024,http://127.0.0.1:8080/20kbyte.html,49,0,4
1567591661005,152,TwentyKBFile,200,OK,Users 1-4430,text,true,,20766,127,1019,1019,http://127.0.0.1:8080/20kbyte.html,152,0,106
1567591661109,49,TwentyKBFile,200,OK,Users 1-4706,text,true,,20766,127,1019,1019,http://127.0.0.1:8080/20kbyte.html,48,0,2
1567591661004,154,TwentyKBFile,200,OK,Users 1-4429,text,true,,20766,127,1018,1018,http://127.0.0.1:8080/20kbyte.html,154,0,107
1567591661004,154,TwentyKBFile,200,OK,Users 1-4427,text,true,,20766,127,1018,1018,http://127.0.0.1:8080/20kbyte.html,154,0,107
1567591661006,152,TwentyKBFile,200,OK,Users 1-4432,text,true,,20766,127,1018,1018,http://127.0.0.1:8080/20kbyte.html,152,0,106
1567591661005,153,TwentyKBFile,200,OK,Users 1-4431,text,true,,20766,127,1014,1014,http://127.0.0.1:8080/20kbyte.html,153,0,106
1567591661007,151,TwentyKBFile,200,OK,Users 1-4437,text,true,,20766,127,1014,1014,http://127.0.0.1:8080/20kbyte.html,151,0,107
1567591661007,151,TwentyKBFile,200,OK,Users 1-4436,text,true,,20766,127,1013,1013,http://127.0.0.1:8080/20kbyte.html,151,0,107
1567591661007,151,TwentyKBFile,200,OK,Users 1-4435,text,true,,20766,127,1013,1013,http://127.0.0.1:8080/20kbyte.html,151,0,107
1567591661006,153,TwentyKBFile,200,OK,Users 1-4434,text,true,,20766,127,1011,1011,http://127.0.0.1:8080/20kbyte.html,153,0,109
1567591661112,47,TwentyKBFile,200,OK,Users 1-4707,text,true,,20766,127,1011,1011,http://127.0.0.1:8080/20kbyte.html,47,0,1
1567591661113,46,TwentyKBFile,200,OK,Users 1-4708,text,true,,20766,127,1011,1011,http://127.0.0.1:8080/20kbyte.html,46,0,2
1567591661009,150,TwentyKBFile,200,OK,Users 1-4443,text,true,,20766,127,1011,1011,http://127.0.0.1:8080/20kbyte.html,150,0,107
1567591661010,149,TwentyKBFile,200,OK,Users 1-4446,text,true,,20766,127,1011,1011,http://127.0.0.1:8080/20kbyte.html,149,0,108
1567591661114,46,TwentyKBFile,200,OK,Users 1-4709,text,true,,20766,127,1007,1007,http://127.0.0.1:8080/20kbyte.html,46,0,1
1567591661010,150,TwentyKBFile,200,OK,Users 1-4445,text,true,,20766,127,1007,1007,http://127.0.0.1:8080/20kbyte.html,150,0,108
1567591661118,43,TwentyKBFile,200,OK,Users 1-4711,text,true,,20766,127,1008,1008,http://127.0.0.1:8080/20kbyte.html,43,0,0
1567591661012,149,TwentyKBFile,200,OK,Users 1-4450,text,true,,20766,127,1008,1008,http://127.0.0.1:8080/20kbyte.html,149,0,108
1567591661116,45,TwentyKBFile,200,OK,Users 1-4710,text,true,,20766,127,1008,1008,http://127.0.0.1:8080/20kbyte.html,45,0,2
1567591661120,42,TwentyKBFile,200,OK,Users 1-4714,text,true,,20766,127,1007,1007,http://127.0.0.1:8080/20kbyte.html,42,0,2
1567591661119,43,TwentyKBFile,200,OK,Users 1-4712,text,true,,20766,127,1006,1006,http://127.0.0.1:8080/20kbyte.html,43,0,1
1567591661016,146,TwentyKBFile,200,OK,Users 1-4463,text,true,,20766,127,1006,1006,http://127.0.0.1:8080/20kbyte.html,146,0,106
1567591661120,42,TwentyKBFile,200,OK,Users 1-4713,text,true,,20766,127,1006,1006,http://127.0.0.1:8080/20kbyte.html,42,0,1
1567591661121,42,TwentyKBFile,200,OK,Users 1-4715,text,true,,20766,127,1003,1003,http://127.0.0.1:8080/20kbyte.html,42,0,2
1567591661015,148,TwentyKBFile,200,OK,Users 1-4459,text,true,,20766,127,1003,1003,http://127.0.0.1:8080/20kbyte.html,148,0,107
1567591661015,148,TwentyKBFile,200,OK,Users 1-4460,text,true,,20766,127,1003,1003,http://127.0.0.1:8080/20kbyte.html,148,0,107
